Image_File,Train_Text,IsSpam
../Data/Processed\Dredze Ham\424.jpg,renewal iraq political component vietory ieaqs 1 past 12 months raq gndergone poitcal transformution wictually precedent lag bve oom pleted see nationwide elections vote fra tranitions goverment draft progressive democratic couaitition arab word approve thst coneitition elect ane gover iment suder ther new eouttinon bach neossve election be sen tes vilence bigger turnout broader pateipation ane procens form new national governient te time patines whin ral eletion esis come ee exo il begin svarking form new government che seek ahead americas ol hkely oe polial tne raq a6 diferent cations nd leaders compere potion ockey power lot wl eusge 2 gee governuaent thn cepts sil ofthe teng people security component victory iraqi americe coalition partner help eaqis deend theie democracy train rai security fores lax navember president describe change past yea fo inggrove ining traghsemy police andthe cults thoce change vce een december lection ra force 00k ead election searity protect ave 6000 pal ome ters dlsrupting attack maintain ordes duc ba lage hae courage sil te numberof aac dueig elections eclned dramatically compare nary vt agi secusity force ace grow size sttegth agi se thelr countryman defend tecrorists saddam ae step forward need intlignes general cascy report mime pe fon hai gest fron 40 moreh 05 6 4700 fst oath reonomie component victory ia frage cosfition continue help tragie ebuild iastuctuve economy rage esononny lace real cab lengee bt coalition aq leaers ave mat sigifiennt progres 0 taumber ef ares rag eable carrey independent ack exchange npendent central bank roi tave noe investment sce weloming foreign xp ita tec commercial encourage prvateeestor govt low aiff rade regine open exouumsy world unlike ander sacdamn hasse fag ner consti tion goaratess protection propery ibis biggest challenge lo restore counteys oi1 beetric power infrastructure tear wee devstted decide neglect nd beatin econ target tue oe destruction asa result ol power production eat presvar level tobe ineeice produetion coron ihelping rag beter msintain thei il eineries allo supply teane dorttion capabilites eaproe capacity goerate poser fn beter protect hei ettegi infasractre despite thallenge fae seven 10 tag hei ve go walhand nearly twothirds expect tinge improve nd heir opinion ted ee estan ok gey mca taney eiea wt tva boe ome eos ad ew tad arm eis soe rerd weig sg ees d1 century white house,Ham
../Data/Processed\SpamHunter Spam\2676.jpg,stock alert trade date wednesday september 20 2006 possible breakout come shove real resilience real strength atch auni wednesday american unity investments ine syomol aunt current price 119 target price 350 narkeet cap 86m tip equities septenber issuer nake mistake mission tip equities sift thousands underperform company golden needle haystack microvap diamond fortune nore stock profile shou significant increase stock price ih days months years come feel isone thase rare deal public hasnot hear introduce aunt recommendation strong buy start luhen stock move watch yourchance low big watch play wednesday morning place aunt radars reap benefit early signe aunt go explode,Spam
../Data/Processed\Princeton\2335.jpg,investor alert break news jan 23th worldhocky assc symbol whka price 0012 10 slay target 005 rat streng buy whkapk hurry go upi,Spam
../Data/Processed\Dredze Ham\295.jpg,wharton india economic forum 2003,Ham
../Data/Processed\Dredze Spam\973.jpg,want look feel 20 years younger want 7 boost energy increase strength lose weight decrease cellulite increase lean muscle mass decrease body fat reduce wrinkle sag il month supply nail growth absolutely free increase sexual function vigor revitalize hi refresh memory mood mental energy sleep soundly awake rest help eliminate stress fatigue depression improve vision speed injury recovery help relieve chronic pai click,Spam
../Data/Processed\Dredze Spam\731.jpg,investor alert issue qcpc jan 30th gcpc quantex capital corp symbol qcpc price 038 705 sday target 150 rat strong buy qupcpk watch fly open mon jan 30th,Spam
../Data/Processed\SpamHunter Spam\2687.jpg,runner iba sigh litl explode watch litl like hawk start monday august 21th company 1 intl computers otclitl pk stock symbol litl friday close 063 4053 teday target 750 current rat strong buy litl strike aajor deal l liiternatignal computers renowned marufacturr highperformance computers personaltechnology today anriountced purchasingdistribution agreement stampede strategic alliance provide l competitive edge directly access dealmaking hightechielettronics manufacturers research partner hitachi infocus mitsubishi nec samsung sharp toshiba viewsonic christie optoma cambridge benen navitar xparis reach sh highitend compute personal electronics industrial professional auaio visual integrate systems market theynew aliance stampedeus provide corporation prmium relationship market ofits products present l lead competitive edge largevelume purchase components finish products industry recognize value add distribution sales network stampede fg aleading highend presentation ht large venue corporate display market provide complete range products brand namesfrom worlds lead brand audio visu compist home theater industries unite state canada andlatin america uniquely recognize nationally rgiohallyfor commitment excellence stampede rapicly expand offices distribution warehouse buffalo miami mantreal phoenix seattle toronto opportunity knock door day add litl radar watgh soar,Spam
../Data/Processed\Dredze Spam\1251.jpg,genuine college degree 2weeks think thing stop yyoutrom grat jb beter ay fev telters degree base life experience ba bsc ma msc nba phd 2 weeks study require 100 verifiable real genuine degrees include bachelor master doctorate degrees verifiable student record anei wansoripts available start see hetter life career letter namat order today bdd 15302367345 c,Spam
../Data/Processed\Dredze Spam\1378.jpg,guatity paice buy bonus 15 pils 30 dose 7995 onverwow soins gun oxcernow saniienee e0pis z200eses 100mg 224 26995 onvernow 8pills free 90pils obese 100mg 205 36995 onvernow 8pillsfree 180 pils 360 dose 100mg 188 67995 orvernow 15 pills free free ship,Spam
../Data/Processed\SpamHunter Spam\2826.jpg,best stock pick year arss thing monday go explode trade date monday october 16 2006 company amerossi ec arsspk stock arsspk categoruz oil gas industry region unite state europe russia current price 1 week target 8 recommendation strong buy expectations max youve alive past years know stock give right circumstances soon alert issue instantly market go bolistic advantage current price arss expect begin climb moriday morning anticipation big news fell 70s 2ooy stock move watch chance blow big watch play monday morning arss radars,Spam
../Data/Processed\Dredze Spam\2080.jpg,christmas nearby gag accommodate toved ones style class identical replica combo beautifully elegant watch key chain pen lighter cufflinks jewelery insanly fow holiday discount price buy 15 order click,Spam
../Data/Processed\Dredze Spam\1223.jpg,finally natural suppressant work believe amaze true youve see 60 minutes read bbc news report talk hoodia maximum strength today click learn hoodia ma um strength,Spam
../Data/Processed\Dredze Ham\143.jpg,uae se y theres trouble brew guy yan tue tht ths stud sr haw whe evidunet patshie severe selenite hu usm reproduc fiom onnference suggest tha fhe rent 9 ecent angie reveal presence ferme samen nese ad suet shukieu sua zf spt vs oe delttking bow test tho lug 100 ew feed ax pin beer ethinstonehoureuned li ya thon dbwerved ui 100 pur ee othe mengained weight alte th lessees shoal uae use deuctuvaverlyandtioaal perrman woul iat tsi oul periorm vexuall anc vetstd ee angie ron novi sestugasyrued,Ham
../Data/Processed\Dredze Ham\181.jpg,eas s n1qg leaf rs pe sl bo al ee control ressrclo select drag,Ham
../Data/Processed\Dredze Ham\358.jpg,lubavitch house penn present munich r dan alon israeli olympic athlete champion fencer hear story ofa survivor 1972 munich olympics massacre enjoy shabbat diriner free ber 3 terrace room pm speech dessert rsvp andy kaplan aridrewkawharton upennedu td cosponsor spec connaissance themiddie east center,Ham
../Data/Processed\Dredze Spam\2235.jpg,eddrugs save 95 meds believe order medication simple order internet private secure easy viagra 20ppils special 5999 p cialic s0pils special 11999 yd levitra s0pits special 8499 30pills 4999 soma s0pills 5999 ultram s0pills 4999 worldwide discreet ship click prescription require,Spam
../Data/Processed\Dredze Ham\434.jpg,r sale fo baby condition smontitsolt ei 4 500 exc move hive wih las 25 ewe segoe,Ham
../Data/Processed\Dredze Spam\1740.jpg,attention day traders investors investor alert rchie watch rchn friday july 28 2006 rouchon industries otcrchupk symbol rchw current price 064 667 iday target 120 sday target 200 current rat strong buy break news release rouchon industries increase export european market rouchon industries technology leader advance thermal management systems announce company show significant increase export european market master distributor bacata swsiftech products currently sell germany actebis xcpd addition bacata secure distribution major account amazon surcouf rue du commerce boulanger routhon industries announce 400 increasein yeartodate 1st quarter earn signal hill camarket wire rouchon industrie dba swiftech announce today company increase net income frst quarter 2006 400 compare frst quarter result 2005 watch closely break news release shortly rcn ready blow add radar 110m wiotth tt trade disclaimer httoswwwehsusbzinfo remove removalmerioyryahoocom,Spam
../Data/Processed\Dredze Spam\686.jpg,dont leave choose penis enlargement method options days worth money fact blow dont rip deserve real thing penis growth patch newest safest absolutely potent patch buy patch come close duplicate result penis growth patch advantage penis growth patch price specials go 10 patch reg 7995 4995 25 patch reg 12995 9995 40 patch reg 18995 14995 65 patch reg 25995 19995 free ship free exercise manual include,Spam
../Data/Processed\Dredze Spam\1313.jpg,notice email attempt contact preapproved 420000 mortgage prefix rate low 400 check bad credit bankrupey 24 hours confirm sure go excellent deal click ad confirm thank time mack jr,Spam
../Data/Processed\Dredze Spam\810.jpg,lonely date nowt need ex date girls wanna watch action cun click hore tongue ribeyoned rave eisture 92u wil rise sui onny rnees submissive tongu tiebles area,Spam
../Data/Processed\Dredze Spam\1959.jpg,yourluckynumberscom 90 quentin road brooklyn ny 11223 unsubscribe use link http chanacommailinass,Spam
../Data/Processed\Dredze Spam\2106.jpg,ee ee ee notive great company symbol abzs price 092 projection strong buy expectation 3 month period 1520 abaziascom end quarter position holiday season success 2005 sales 85 gainesville flabusiness wirenov 15 005abazias otcbb abzs news announce sighifeant pesitoning forthe period end end september30 2005 tie quarter sales 520000 net loss 326731 exclude non cash tems tis sales igure 15 compare quarter year sales forthe morth period 133000 085 wth gross proft 172 compare month perlod end september204 combine figure andthe upcoming holiday season ourbalanoe sheet hasbeen greaty sttengthened inoteaced cash level aren good postion strong 4h quarter number state oscar rodiguez ceo abazias assurances b reasonably balevewe achieve tmm revenues 4h quae rediguaz coninues mould significant percentage inotease versus year moreimporanty 3 j pofiable new gros margin mi compated fo year b addtion promise infiaivesin wots thatif successfully conduded inthe fourth quarter mould signicanty enhance abazias stature asa premierleaderin diamond band jenelny matket abacias cutenty largest online offenngs diamonds know exist ith 7000 avaiable forsale oursit ativies 012005 include investor relations theugh professional association include ap ot recess tana bee ne ce ones rc tmd ee egichale cu hontor eat fence ne hve come janene agers een eet es cutty ae hiy days ask uto abzs radar screen momentum rush f screen amomentum rst emma ase sag,Spam
