Image_File,Train_Text,IsSpam
../Data/Processed\Dredze Spam\1883.jpg,visit view attach htmlsafe 13 fast easy rep ee guarantee resuit enlarge lose cnn show amaze herbal permanent growth enlargement pill,Spam
../Data/Processed\Dredze Spam\1351.jpg,petroleum pipeline fppl stock undiscovered stock gem fast petroleus successful growth strategy focus company efforts acquisition development low risk lowcost longlife oil eserves cument price 0059 watch stack crazy temmorrew morning huge news release read act oct 27 2005 fist petroleura pipeline fpl news secure right federal oil gas lease locate new mexicos permian basin lease locate inthe upper half ofthe pernian basin roosevelt county near texas state line perian basin isa strategic texget area fist petyolewm region pprodures nearly billion cubic feet natural gas 1 rallion banels ila lay arounting 20 percent annual crude ol isa prove oll gas produce basin continue priority acquisition region company attainment lease additional piece fist petroleunls cove strategy accumulate longtern produce assets diectly impact future company expansion profitebility new mexico oil gas new mexico prove crude oil eserves 677 maillion banvels 2003 rank ath state crude oil production top 181 000 banels day 2003 rank sth ther estimate 506 tilion cubic feet undiscovered natural gas san juan basin 30 billion banels oi permian basin mejor producers pipeline company inthe region include aco mobil amoco chevron conch exaaples awesome eaming potential little knawn company explode investors radar screen abeady faruiliar fppl poise position feel tine come act watch trade temmorrow fppl aay stock ae consider highly speubtive andmay msuitle forall vary agarssire esos rosie ny wy ited ted company wae compere 2000 dole sebum tie repr tie rpor fir agetaiimee nd adreising puposes ay td bead te aera adie,Spam
../Data/Processed\Dredze Spam\690.jpg,quantex capital corp otcqcpc pk current recommendation buy bullish news quantex capital corporation samlex america sign distribution,Spam
../Data/Processed\Dredze Spam\1799.jpg,unlike bankruptcy completely private damage credit report,Spam
../Data/Processed\Princeton\2382.jpg,know chiagra 100 natural male enhancement product blrs fact herbal remedy billion market investors pay attention company biolife remedy symbol blrs currently trade 050 buy product 1 like buy company company shareholders actual consumers products brls set massive gain grab thing thursday,Spam
../Data/Processed\Dredze Spam\1442.jpg,hot new company hite maricert company caron race corparatian symool obrg price 188 specialize composize metal garber fiber avietlon race industry tan yeure tha industry deaigns development end menwpacturing italy cartainiy hot stock market read aus release today check cut amaze website ths release gst obrj firet thing monday nerning,Spam
../Data/Processed\Dredze Spam\639.jpg,eras current price 1 20 symbol kkpt watch stock tuesday tomorrow morning koko petroleum kkpt issue update work investment well prolific barnett shale play locate northern texas term participation agreement rife energy operate program operator koko patrolaum acquire minority work interest approx 1095 drill completion well boyd 1 inglish 2 drill complete operator process set case inglish 2 boyd await 2 sufficient water supply start completion heavy influx major operators area encana xto schedule completions type oil field service difficult operators area schedule wall completions months advance couple fact northern texas experience major drought cause shortfalls local water rife alternative drill 2 water wall source drill water inglish 2 boyd 1 rife wall drill await completions barnett shale largest natural gaz play texas presently e koko petroleum kkpt stock undiscovered stock produce 900 mmcf gaz day iz consider largest j dornestic natural gas play sizable remain resource potential barnett shale vells vere drill complated early 1980s fe mitchell energy houston texas accord indepth 2004 sector report 3 barnett shale develop morgan stanley mwd barnett shale play ig estimate hold reserve noncore area az high a5 180 bcf 1000 acres report estimate gas available area successful well barnett shale economically viable gas price environment log encourage well offset operatoris resourceful well complated end year say ted kezub president koko petraleum corsicana koko partner apply drill permit commence 15 nacatoch well case deliver ta site drill commence receipt permit,Spam
../Data/Processed\Dredze Ham\73.jpg,need help donate setihome,Ham
../Data/Processed\Dredze Ham\556.jpg,pte ay 501w 184th st psuite 6g ny ny10033 9980 fax 6463492956 cell 9173125600,Ham
../Data/Processed\Dredze Spam\714.jpg,lowest price guarantee fast delivery 10086 tp qual products b click type howser www simplerxorg sw viagra 100mg 200 viagrast 100mg 289 vaiun tomo 200 xanax 1 ma 200 ge cialis 20mg 200 ciatisst 20mg 289 ambien 10mg 200 antivan 2 mg 190 boma 350mg 244 merisia 10mg 300 fle edt view favortes tool help geak ob qsoarcn adios elnipifwm smeetiog aes oe click type wwwsimplerxorg address bar browser click enter,Spam
../Data/Processed\SpamHunter Spam\2546.jpg,ssieiiacmiaiietaiing ir break market news report woizob gampany woize international current price expect steadily clim check headline london uk oct 10 2006 woize international ltdannounces plan talaunch software mac fourth quarter watch stock move om 11 october 7006,Spam
../Data/Processed\SpamHunter Spam\2841.jpg,danttclick dust type smedscom address barof browser jaboutsblank micrdsoft iriternet explorer se edit lew rawdtes etatez2 ww smedscom jo premier pharmacy s lowest viagra cialis levitra online price viagra 30 13495 cialis 30 is995 vallum 30 8545 soma 30 propecia 30 6495 ambien 30 kanax 30 42345 viagra soft sq 25099 vinew cialis soft 30 22495 vv saveup to80 prescription meds smedscom,Spam
../Data/Processed\Dredze Ham\216.jpg,garys neather forecast stone conoition stone wet,Ham
../Data/Processed\Dredze Spam\786.jpg,investor alert break news jan 29th hxpn harris exploration symbol hxpn pri 150 sday target 500 rat strong buy hxpn watch fly open mon jan 23th,Spam
../Data/Processed\Dredze Spam\959.jpg,energy dedication lucky read message company exactly look intemational medical corporation start recruitment position financial manager company specialize distribution medical equipment certification warld offer minimum work hours good wag eat require problems authorities bank account open new order use company need free 2 3 hours day mobile phone email major advantage ofthe offer vacancy need special skills field knowledge job financial manager company consist follow require payments cur custoiers bank account money transfer wester union money gram service agents warehouse regional branch wag 6 sum transaction bank account deal relate charge westein union money gram fee cover company explain need assistance order fasten process delivery order equipment straight away customers minimize periad receipt fund order have join command eam good money help hundreds people need medical assistance hundreds people world necessary medical equipment quicker help question welcome email address ifointermedcorpnet grateful attention email forward wwwmonsterde request somebody subscribe delivery job offer intemet wish goad luck happiness email send mistake international message al corporation bring apologies delete,Spam
../Data/Processed\Dredze Spam\1470.jpg,help save children hi www savechildsnet ike believe bad right happen trouble raund door see woman handicap child street pretend notice mix feel shame sympathy honest glad misfortune childrens clinical hospital largest federal institution provide redical aid handicap children try accept child need assistance irrespective parent income donate httpwwwsavechildsnet website charity fund handicap socially challanged children extremely grateful help mean contribute common case thank assistance render hospital itis uly invaluable expression feel comradeship brotherly love gad miraculously unite brothers sisters thase nat know ather yesterday n vaganov,Spam
../Data/Processed\Dredze Spam\2016.jpg,r ia 4 qo prewfling rolex w eaeghare evecans cziplio wacom oregs wlm 900 model brand replicas wh pertect replicas identical original price mirjs people willenvy watch masterpieces buy 2 watch 25 discount click order ah fs,Spam
../Data/Processed\Dredze Spam\1595.jpg,microsoft office line time eter 7 order,Spam
../Data/Processed\Dredze Spam\1338.jpg,wife happy,Spam
../Data/Processed\Dredze Spam\1918.jpg,clinically show help rejuvenate skin inerease skin firmness reduce wrinkle increase moisture,Spam
../Data/Processed\Dredze Spam\1032.jpg,mwiseing current price 0174 1 week projection 05 07 buy strong 5 itso pnts oem ass wait till public get hold news hold forthe ride press release mwises moma content management delivery platform select logia deliver ringtones trustones download tothe market thusday december 8 02am et wilmington del dec 8 2005 primezone mwise otc bemwisob news aleding technology provider mobile content solutions operators asps content providers today announce logiaa lead mobile content company select moma content management ancl delivery platform deliver ringtones rustones highly papular content mobile phone users logis service brand streetunes atvanced mcbile content portal rmwises moma content management delivery engine platform willbe logiss sheetunes host provide content management serve delivery platform llogia offer large variety bundle content monthly suascription fe 599 company share revenue ftom relationship mwise receive time issue investor alert watch climb ftom 200 800 faster yyoucan count ways spend money miwis rave youdo watchmwis giveit gift company incredible things thay cash great strategic e aquisitions current price 017 word sreet moment company drop big news past whos dont big,Spam
../Data/Processed\Dredze Spam\1989.jpg,mens health viagra soft tabs viagra professional cialis cialis soft tabs generic viagra levitra maxaman flomax propecia general health human growth hormone 100 pure okinawan coral calcium socthenol quickdetox clearitol weight loss meridia premium diet patch liposafe lipothin womens health nymphomax suregasm diflucan,Spam
../Data/Processed\Dredze Spam\1570.jpg,ia allhomeowners approvedregarless ofcredit aat q cut niontly mortgage payinentjthalf sut dur simpli forni rat aglow 395 unsubsceibelink ig sethe topaf ame site,Spam
../Data/Processed\SpamHunter Spam\2846.jpg,southrid geld ethanol se ces gompany watch sord trade massivepr soutitm enterprises campaign begin symbal sordob 1s sure see tues millions investors ees 7 127 sefon train sefore leave rae add sord yourradaron ss corarendations thur oct 26 strong buy southridge enterprises rtains investot ralations firrn 052 17 200 soutfiridge enterptises select stockivire expand fivestor community expo suite iva babe fae tage comlin dice,Spam
../Data/Processed\Dredze Ham\142.jpg,irvine auditorium friday 8pm nx ticket available house office,Ham
../Data/Processed\Dredze Spam\2008.jpg,doctor prescribe medically supervise testosterone hgh therapy foor free information click type browser wwwg othghorg clinically prove reduce body fat increase sesual performance benefit hgh testosterone therapy strengthen immune systerh lower blood pressure remove wrinkle eliminate cellulite reverse muscle waste improve skin tone increase bone density reduce stress level click type wwwgothghorg address bar browser click enter,Spam
